1, Coral Reefs, 29, Northern Salado, Rubber fig Salix caprea Adansonia digitata Quercus serrata Neem Tree Black locust, Mount Morgan, Hidden Lakes Circle C Dam Faucherie Lake Granite Lakes
589, Polar and Alpine Tundra, 8, Platte, Brazil nut Eastern black walnut Ginkgo Quercus serrata Ginkgo Cacao tree Quercus suber, Mount Pinchot, American Lake Twin Lakes Twin Lakes Salt Springs Reservoir Cummins Lake
590, Wet Coastal Ecosystems, 5, Daugava, Southern magnolia Cacao tree White oak Silver maple Quercus ilex English oak Coconut Giant sequoia Clove European beech Tea plant Tilia cordata Bristlecone pine Giant sequoia, North Arapaho Peak, Scotts Lake Dead Lake Rosamond Lake
591, Field Crop Ecosystems, 50, Godavari, Tilia cordata Giant sequoia Eastern white pine Coast redwood Northern Red Oak True cinnamon tree Pará rubber tree Brazil nut Sycamore maple, Mount Augusta, Frenchman Lake Picket Creek No. 1 Hat Lake
592, Temperate Broad-Leaved Evergreen Forests, 4, Narmada, Eastern black walnut Quercus suber Sycamore maple Quercus acutissima Quercus acutissima Indian gooseberry Tasmanian blue gum Brazil nut Silver maple Papaya, Grand Teton, Irvine Lake Ascot Reservoir Lost Lakes Silver Lake Cardinal Lake
593, River and Stream Ecosystems, 42, Yellow River, Eastern white pine Indian gooseberry Sycamore maple European beech American sycamore English oak, (Boundary Point 180)Middle Peak, Cherokee Dam Lost Lakes Neil Lake Soldier Lake
594, Mediterranean-Type Shrublands, 13, Paraná – Río de la Plata, Blue spruce Magnolia kobus Tasmanian blue gum Black locust Montezuma cypress Giant sequoia Nutmeg English walnut Blue spruce Bay laurel Adansonia digitata Quercus acutissima, Mount Silverheels, Jigger Lakes Bailey Reservoir Anne Lake Soapstone Pond
595, Tropical Rain Forest Ecosystems, 3, Pearl – Zhu Jiang, Breadfruit Coconut Tea plant Silver birch Pistachio Curry tree, Sunshine Peak, Treasure Lakes Bon Tempe Lake Lytton Lake Nydiver Lake, Lower Battalion Lake
596, Mediterranean-Type Shrublands, 32, Beni, American sycamore Curry tree Rubber fig Quercus ilex White oak Rubber fig Nutmeg Quercus ilex True cinnamon tree Salix caprea Cacao tree Coast redwood, Mount Silverheels, Morongo Lakes Horse Lake Big Blue Lake Lower Twin Lake Elks Lake Deep Lake
597, Marine Ecosystems, 28, Bermejo, Ginkgo Banyan Curry tree European ash Tea plant, Hesperus Mountain, Emery Reservoir Glen Helen Red Rock Lakes Crowder Mountain Reservoir Laird Lake
598, Mediterranean-Type Shrublands, 31, Athabasca, English oak Coconut True cinnamon tree Tree of heaven True cinnamon tree Brazil nut Rubber fig Adansonia digitata Adansonia digitata European ash Rubber fig, Tower Mountain, Lincoln Park Lake Breeze Lake Lost Lakes Tamarack Lake Rising River Lake Little Elk Lake
599, Heathlands and Related Shrublands, 47, Tigris, Breadfruit Coast redwood Magnolia kobus English walnut Tree of heaven Curry tree American sycamore Eastern white pine Neem Tree Magnolia kobus Curry tree Pará rubber tree White oak Montezuma cypress, Mount Dubois, Lost Lake Little Panoche Reservoir North Lake Spreckels Lake Cascade Lakes, Upper Ledson Marsh
600, Managed Grasslands, 6, K?z?l River, Magnolia kobus Sycamore maple Tea plant Black locust Montezuma cypress White oak Papaya Papaya Star magnolia Pistachio Silver birch Coconut, Mount Jarvis, Gloria Lake Red Can Lake Bullfrog Lake
601, Ecosystems of Disturbed Ground, 48, Lower Tunguska, Tea plant Coconut True cinnamon tree American sycamore Magnolia kobus, Windom Peak, Crum Reservoir Kinney Lake, Upper Payne Reservoir Ridge Lakes
602, Temperate Broad-Leaved Evergreen Forests, 32, Shire, Pistachio Giant sequoia True cinnamon tree Banyan Salix caprea Papaya Weeping willow Indian gooseberry Bristlecone pine Banyan Salix caprea Star magnolia Bristlecone pine Bay laurel, Mount Ouray, Twin Meadows Lake Kibbie Lake Crooked Lakes Tickner Hole Lakes
603, Marine Ecosystems, 40, Anadyr, Breadfruit Pará rubber tree Star magnolia Breadfruit American sycamore European ash Blue spruce Tilia cordata White oak American sycamore Eastern white pine, Mount Silverheels, Round Lake Dry Meadow Cummins Lake
604, Tropical Savannas, 60, Purús, Weeping willow Quercus serrata Camphor tree Pistachio Clove Quercus acutissima Tasmanian blue gum Magnolia kobus Eastern black walnut English walnut Bay laurel, Crestone Peak, Blair Lake Lily Lake Rock Lake Dorris Reservoir Bill Lake
605, Heathlands and Related Shrublands, 49, Brahmaputra–Tsangpo, Adansonia digitata European beech Salix caprea Tasmanian blue gum Bristlecone pine Silver maple Southern magnolia Adansonia digitata Pará rubber tree Indian gooseberry Quercus acutissima Northern Red Oak Brazil nut, Mount Sneffels, Kalmia Lake Paradise Lake Rim Lake
606, Tree Crop Ecosystems, 13, Brazos, Blue spruce Coast redwood Magnolia kobus Adansonia digitata Blue spruce Coast redwood Pecan European beech, Mount Darwin, Gem Lake Davis Lakes Hobler Lake Bull Lake Cottonwood Lake #1 Carobe Lake
607, Wetland Forests, 58, Grande, Bay laurel Brazil nut True cinnamon tree Quercus serrata Eastern white pine Neem Tree Tasmanian blue gum Black locust Tea plant Montezuma cypress Black locust Brazil nut Ginkgo, Mount Williamson, Webber Lake Echo Lake Burns Santa Margarita Lake Toad Lake
608, Managed Terrestrial Ecosystems, 42, Huallaga, Papaya Tilia cordata Bay laurel Adansonia digitata Black locust Clove Montezuma cypress Giant sequoia Coast redwood, Jacque Peak, Hidden Lakes Weldon Pond Burro Lake, Lower Big Bear Lake
609, Managed Grasslands, 2, Vitim, English oak Curry tree Curry tree Quercus ilex Black locust Eastern black walnut Quercus acutissima Quercus ilex Nutmeg Breadfruit, Parry Peak, Fontanilis Lake Kramer Reservoir Humphreys Lakes
610, Coral Reefs, 37, Zeya, English walnut European beech Eastern white pine Quercus serrata Black locust Weeping willow Southern magnolia Pará rubber tree Breadfruit, Mount Tom, Parker Pass Lake Brown Lake Devils Oven Lake Hole in the Ground Lake Summit Lake Jigger Lakes
611, Lakes and Reservoirs, 35, Arkansas, Coconut White oak Tasmanian blue gum Rubber fig Ginkgo True cinnamon tree White oak Sycamore maple, Longs Peak, Kern-Kaweah No.4 Mattie Lake Bill Reservoir Number One
612, Greenhouse Ecosystems, 25, Amur–Argun, Magnolia kobus Coast redwood Pecan Pará rubber tree Eastern white pine Adansonia digitata Coconut Breadfruit Eastern black walnut Pecan Eastern white pine, Tower Mountain, Halls Meadows Reservoir Bear Wallows Lake Spaulding Red Bug Lake Blacks Lake
613, Managed Grasslands, 45, Tobol, Banyan Weeping willow Papaya Ginkgo American sycamore Quercus suber Giant sequoia Curry tree Cacao tree Quercus suber, Handies Peak, Nora Lake 4-Q Lakes Grouse Creek Lake Dharma Bum Lake Kole Lake Dry Lake
614, Managed Aquatic Ecosystems, 54, Vyatka, Rubber fig Clove Tilia cordata White oak Pecan Coast redwood White oak Blue spruce, Jacque Peak, Maddox Lake McDermand, Lake Pinecrest Lake Cuddihy Lakes Wright Lakes Wright Lakes
615, Coniferous Forests, Temperate Deciduous Forests, 8, Jialing River, Star magnolia Quercus ilex Eastern white pine Pará rubber tree Northern Red Oak Weeping willow American sycamore Coast redwood, Mount Hayes, Onion Valley Reservoir Miller Lake Wire Lakes 4 Mud Lake Eleanor Lake
616, Managed Grasslands, 4, Lomami, Quercus serrata English walnut Tea plant True cinnamon tree Eastern white pine Tasmanian blue gum Ginkgo, Mount Marcus Baker, Steelhead Lake Cabin Lake Tyee Lakes McCoy Flat Reservoir
617, Temperate Broad-Leaved Evergreen Forests, 30, Snake, Pará rubber tree Coconut Silver maple Indian gooseberry Ginkgo Tea plant Blue spruce Breadfruit Montezuma cypress Quercus acutissima Eastern white pine, Wheeler Peak, Catfish Reservoir Matelot Reservoir Jewel Lake Lost Lake Bear Lake
618, Tropical Rain Forest Ecosystems, 27, Yellow River, Coconut Quercus suber Star magnolia Bristlecone pine English oak Coconut Northern Red Oak Eastern black walnut Star magnolia Salix caprea Giant sequoia European beech, Parry Peak, Crumbaugh Lake Yosemite Lake Adobe Lake Hawkins Lake Adobe Reservoir Rock Lake
619, Intertidal and Littoral Ecosystems, 49, Yukon, Montezuma cypress Adansonia digitata Coconut Curry tree Sycamore maple Eastern white pine Banyan Curry tree Coconut Eastern black walnut, Mount Hubbard, Mesquite Lake Kern River No. 1 Tule Lake Bunny Lake
620, Polar and Alpine Tundra, 61, Tarim, Coconut Indian gooseberry Quercus serrata Banyan Quercus acutissima Magnolia kobus Montezuma cypress Bay laurel Tilia cordata Tree of heaven Tea plant Nutmeg Bristlecone pine Montezuma cypress, Cloud Peak, Gem Lake, Middle Isinglass Lake Lake Lagunitas Red Devil Lake
621, Coral Reefs, 3, Aruwimi, Indian gooseberry Cacao tree Banyan Tilia cordata Black locust European ash Tasmanian blue gum European beech Brazil nut Tea plant Bay laurel Salix caprea Curry tree Sycamore maple, Mount Oso, Lake Hodges Eastern Brook Lakes Bergona Lake Lake Arrowhead
622, Aquatic Ecosystems, 50, Huai River, Bay laurel Salix caprea Quercus serrata Curry tree Papaya Tasmanian blue gum Quercus serrata Rubber fig, Mount Natazhat, Lafayette Reservoir Burnside Lake Summit Meadow Lake Mud Lake
623, River and Stream Ecosystems, 49, Blue Nile, Breadfruit Salix caprea Quercus serrata Quercus ilex Indian gooseberry Pecan Tasmanian blue gum Blue spruce Neem Tree Papaya Quercus ilex Sycamore maple, Mount Ouray, Star Lakes 1 Diamond Mesa No. 8 Sister Lake Matanzas Creek Reservoir River Spring Lakes
624, Ecosystems of Disturbed Ground, 58, Guaviare, Breadfruit American sycamore Weeping willow Tilia cordata Eastern black walnut Blue spruce Banyan Southern magnolia, Atna Peaks, Boulder Creek Lakes Little Medicine Lake Martin Pond
625, Managed Terrestrial Ecosystems, 61, Upper Yenisei -- Little Yenisei (Kaa-Hem), Tasmanian blue gum English walnut Neem Tree Star magnolia English walnut Camphor tree English oak Black locust Bay laurel Black locust, Mount Morgan, Coyote Flat Reservoir Potter Lake Mud Lake Freeway Lake Lower Blackwelder Lake Petite Lake, Upper
626, Tree Crop Ecosystems, 25, Milk, Quercus ilex Quercus acutissima Brazil nut Brazil nut Pecan, Tower Mountain, Red Top Lake Laguna Seca Crown Basin Lakes Snow Lakes
627, Managed Terrestrial Ecosystems, 37, Colorado (Texas), Ginkgo Giant sequoia Eastern white pine True cinnamon tree Silver birch Bristlecone pine Nutmeg Indian gooseberry Star magnolia Brazil nut, Longs Peak, Geraldine Lakes Clark Lake #1 Lake Rob McGuire Lakes
628, Coniferous Forests, Temperate Deciduous Forests, 31, Içá (Putumayo), Southern magnolia Northern Red Oak Adansonia digitata Rubber fig European ash European ash, Mount of the Holy Cross, George Creek Lake Upper Emerald Lake Buck Lakes Studhorse Meadow Harrington Lake Virginia Lake
629, River and Stream Ecosystems, 56, Okavango, Quercus suber Indian gooseberry Pará rubber tree Tilia cordata English oak Ginkgo Brazil nut Pará rubber tree, Henry Mountain, Rimrock Valley Reservoir Rosalie Lake Surprise Lake
630, Intertidal and Littoral Ecosystems, 20, Upper Mississippi, Quercus serrata Tea plant Tea plant Coast redwood Bay laurel Bristlecone pine Star magnolia Pistachio European beech Rubber fig Silver birch Pecan, Bard Peak, Madrone Lake Sills Lake Silver Lake Iron Gate Reservoir Tom Jones Reservoir Shell Lake
631, Hot Deserts and Arid Shrublands, 38, Cauca, Tasmanian blue gum Pará rubber tree Star magnolia Ginkgo Banyan European ash English walnut English walnut Adansonia digitata, Mount Blackburn, Hidden Valley Lake Big Lagoon Barrett Lakes 1 Koehn Lake Lake Valley Reservoir
632, Wetland Forests, 24, Nile – Kagera, Tree of heaven Brazil nut Star magnolia Breadfruit Curry tree Clove European ash Silver maple Camphor tree Black locust Breadfruit, Maroon Peak, Chace Valley Coyote Reservoir Lake Valley Reservoir Dry Creek
633, Temperate Broad-Leaved Evergreen Forests, 39, Red (USA), Neem Tree Pecan Pecan Magnolia kobus Quercus ilex Coconut Sycamore maple Papaya Brazil nut Tree of heaven Giant sequoia Brazil nut, Mount Fairweather, Lake Josephine Fraser Lakes Fraser Lakes Chinquapin Lakes Island Lake Sphinx Lakes
634, Marine Ecosystems, 46, Anadyr, Ginkgo European ash Montezuma cypress Bristlecone pine Bay laurel Ginkgo Tilia cordata Clove, San Luis Peak, Hooper Lake Lake Jane Reservoir Hedgpeth Lake
635, Greenhouse Ecosystems, 20, Ghaghara, Blue spruce Nutmeg Papaya Banyan Clove Nutmeg, Mauna Kea, Section Line Lake Dutch Flat Afterbay Mud Lake
636, Ecosystems of the Continental Shelves, 24, Arkansas, English walnut White oak American sycamore English oak Southern magnolia Sycamore maple Blue spruce Ginkgo Brazil nut Breadfruit Papaya Brazil nut, Mount Hayes, Barry Reservoir Little Lakes Ashley Lake Walker Lake
637, Coral Reefs, 59, Essequibo, Camphor tree Silver maple Northern Red Oak Indian gooseberry Montezuma cypress Brazil nut Ginkgo English walnut Bay laurel Banyan Coconut Quercus suber, Mount Blackburn, Swamp Lakes Sindicich Lagoons Bicycle Lake Buck Lakes Loomis Reservoir Steamboat Lake
638, Greenhouse Ecosystems, 6, Gambia, American sycamore Southern magnolia Tilia cordata Cacao tree Eastern black walnut Giant sequoia Quercus suber Clove, Freemont Peak, Cathey Pond Lower Lamarck Lake Lindsey Lakes Hidden Lake Lost Lakes Lost Lake
639, Coniferous Forests, Temperate Deciduous Forests, 27, (Lancang Jiang), Banyan True cinnamon tree Quercus ilex Black locust Ginkgo Adansonia digitata Quercus acutissima Blue spruce Magnolia kobus Quercus suber Tea plant Coconut Silver birch Silver maple, Wheeler Peak, Smith Lake Gilbert Lake Fruit Lake Raymond Retarding Basin Columbine Lake Sixty Lake Basin Lakes
640, Field Crop Ecosystems, 12, Juruá, Quercus acutissima Pecan Tilia cordata Nutmeg Nutmeg Tilia cordata Neem Tree Rubber fig Ginkgo Quercus suber, Mount Fairweather, Meadow Lake Pease Flat Cottonwood Lakes
641, Mires: Swamp, Bog, Fen, and Moor, 31, Godavari, Weeping willow Curry tree Giant sequoia Banyan Indian gooseberry Brazil nut Pistachio Eastern white pine, West Buffalo Peak, Ritter Lakes Magic Johnson Lake Big Five Lakes
642, Ecosystems of Disturbed Ground, 46, Chindwin, White oak Papaya Coconut Coast redwood Black locust Curry tree American sycamore, Francs Peak, Feely Lake Government Reservoir Birch Lake Rucker Hill Tank Pioneer Basin Lakes Flora Lake
643, Managed Terrestrial Ecosystems, 36, Athabasca, Giant sequoia Silver birch Breadfruit Quercus acutissima Camphor tree European ash Camphor tree Silver maple Giant sequoia European beech Tree of heaven Neem Tree Bay laurel, Mount Yale, Tamarack Lakes Frog Lake Badger Lakes
644, Tropical Savannas, 4, Iriri, True cinnamon tree Ginkgo Tasmanian blue gum American sycamore English oak European beech English oak, Gannett Peak, Regiment Lake Bluff Lake Emerald Lakes
645, Managed Aquatic Ecosystems, 39, Syr Darya – Naryn, Camphor tree Eastern black walnut Weeping willow Northern Red Oak White oak Quercus acutissima Eastern white pine Ginkgo, Mount Silverheels, Crater Pool Cliff Lake Catfish Pond Blue Hole Jackson Meadows Reservoir
646, River and Stream Ecosystems, 23, Juruá, Adansonia digitata Tasmanian blue gum Magnolia kobus Tilia cordata Pará rubber tree Pistachio Montezuma cypress, Atna Peaks, Mallard Reservoir Hidden Lake Hancock Lake Humble Reservoir Morongo Lakes
647, Managed Aquatic Ecosystems, 58, Cooper–Barcoo, Rubber fig European ash Quercus suber True cinnamon tree European ash Weeping willow Coconut Brazil nut Southern magnolia Nutmeg Indian gooseberry, San Luis Peak, Island Pass Lake Nine No. 1 Humphreys Lakes Sabrina Lake Howard Lake Wilson Reservoir
648, Bioindustrial Ecosystems, 43, Red (Asia), White oak Coconut Ginkgo Silver birch Quercus ilex Sycamore maple Camphor tree Ginkgo Southern magnolia Eastern black walnut, Mount Harvard, Tamarack Lake White Rock Lake Hilton Lake #9
649, Wetland Forests, 30, Indus, Coconut Salix caprea Indian gooseberry Giant sequoia Eastern white pine Silver maple, Gannett Peak, Turf Lakes 2 Walker Lake Lake Henshaw
650, Intertidal and Littoral Ecosystems, 48, Kasai, Silver birch Salix caprea Rubber fig Giant sequoia Quercus serrata Blue spruce Quercus suber, Mount Dubois, Coyote Reservoir Wonder Lakes Lily Lake Rabbit Lake Henthorne Lake Ellis Lake
651, Hot Deserts and Arid Shrublands, 54, (Huang He), Star magnolia Silver birch Tea plant Cacao tree American sycamore Quercus ilex English oak Northern Red Oak Silver birch Tasmanian blue gum, Tower Mountain, Schoolmarm Lake Lee Lake Wing Reservoir Volcano Lake
652, Marine Ecosystems, 26, Madeira–Mamoré–Grande–Caine–Rocha, Papaya Banyan Papaya Pistachio Tilia cordata Quercus suber Tasmanian blue gum Tea plant Nutmeg, Mount Darwin, Toem Lake Graveyard Lakes Lundy Lake
653, Field Crop Ecosystems, 16, Yenisei–Angara–Selenge, Quercus ilex Tasmanian blue gum Pistachio Tea plant Giant sequoia White oak Breadfruit Southern magnolia Pistachio Quercus serrata, Mount Princeton, Echo Lake Lost Lake Lower Russian Lake Snow Lake
654, Mires: Swamp, Bog, Fen, and Moor, 41, Milk, Neem Tree Bristlecone pine Giant sequoia Salix caprea Silver maple Sycamore maple Tilia cordata Bristlecone pine Quercus ilex, Uncompahgre Peak, Grimshaw Lake Trail Lake Scott Lake Union Valley Reservoir Dry Lake
655, Mires: Swamp, Bog, Fen, and Moor, 33, Volga, Bristlecone pine Montezuma cypress Clove Cacao tree Pará rubber tree Quercus acutissima Brazil nut Pistachio Curry tree Coconut True cinnamon tree Southern magnolia, Mount Alverstone, Little Gold Lake Union Lakes Avanzino Reservoir Homer Lake Shenandoah
